2024-04-15 16:46:38 configure libedit2:amd64 3.1-20191231-2+b1 <none>
2024-04-15 16:46:38 status unpacked libedit2:amd64 3.1-20191231-2+b1
2024-04-15 16:46:38 status half-configured libedit2:amd64 3.1-20191231-2+b1
2024-04-15 16:46:38 status installed libedit2:amd64 3.1-20191231-2+b1
2024-04-15 16:46:38 configure libreadline8:amd64 8.1-1 <none>
2024-04-15 16:46:38 status unpacked libreadline8:amd64 8.1-1
2024-04-15 16:46:38 status half-configured libreadline8:amd64 8.1-1
2024-04-15 16:46:38 status installed libreadline8:amd64 8.1-1
2024-04-15 16:46:38 configure libserf-1-1:amd64 1.3.9-10 <none>
2024-04-15 16:46:38 status unpacked libserf-1-1:amd64 1.3.9-10
2024-04-15 16:46:38 status half-configured libserf-1-1:amd64 1.3.9-10
2024-04-15 16:46:38 status installed libserf-1-1:amd64 1.3.9-10
2024-04-15 16:46:38 configure libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1 <none>
2024-04-15 16:46:38 status unpacked libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-04-15 16:46:38 status half-configured libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-04-15 16:46:38 status installed libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-04-15 16:46:38 configure libcurl3-gnutls:amd64 7.74.0-1.3+deb11u11 <none>
2024-04-15 16:46:38 status unpacked libcurl3-gnutls:amd64 7.74.0-1.3+deb11u11
2024-04-15 16:46:38 status half-configured libcurl3-gnutls:amd64 7.74.0-1.3+deb11u11
2024-04-15 16:46:38 status installed libcurl3-gnutls:amd64 7.74.0-1.3+deb11u11
2024-04-15 16:46:38 configure ca-certificates:all 20210119 <none>
2024-04-15 16:46:38 status unpacked ca-certificates:all 20210119
2024-04-15 16:46:38 status half-configured ca-certificates:all 20210119
2024-04-15 16:46:39 status installed ca-certificates:all 20210119
2024-04-15 16:46:39 status triggers-pending ca-certificates:all 20210119
2024-04-15 16:46:39 configure libgdbm-compat4:amd64 1.19-2 <none>
2024-04-15 16:46:39 status unpacked libgdbm-compat4:amd64 1.19-2
2024-04-15 16:46:39 status half-configured libgdbm-compat4:amd64 1.19-2
2024-04-15 16:46:39 status installed libgdbm-compat4:amd64 1.19-2
2024-04-15 16:46:39 configure ucf:all 3.0043 <none>
2024-04-15 16:46:39 status unpacked ucf:all 3.0043
2024-04-15 16:46:39 status half-configured ucf:all 3.0043
2024-04-15 16:46:39 status installed ucf:all 3.0043
2024-04-15 16:46:39 configure libperl5.32:amd64 5.32.1-4+deb11u3 <none>
2024-04-15 16:46:39 status unpacked libperl5.32:amd64 5.32.1-4+deb11u3
2024-04-15 16:46:39 status half-configured libperl5.32:amd64 5.32.1-4+deb11u3
2024-04-15 16:46:39 status installed libperl5.32:amd64 5.32.1-4+deb11u3
2024-04-15 16:46:39 configure procps:amd64 2:3.3.17-5 <none>
2024-04-15 16:46:39 status unpacked procps:amd64 2:3.3.17-5
2024-04-15 16:46:39 status half-configured procps:amd64 2:3.3.17-5
2024-04-15 16:46:39 status installed procps:amd64 2:3.3.17-5
2024-04-15 16:46:39 configure libx11-6:amd64 2:1.7.2-1+deb11u2 <none>
2024-04-15 16:46:39 status unpacked libx11-6:amd64 2:1.7.2-1+deb11u2
2024-04-15 16:46:39 status half-configured libx11-6:amd64 2:1.7.2-1+deb11u2
2024-04-15 16:46:39 status installed libx11-6:amd64 2:1.7.2-1+deb11u2
2024-04-15 16:46:39 configure libsvn1:amd64 1.14.1-3+deb11u1 <none>
2024-04-15 16:46:39 status unpacked libsvn1:amd64 1.14.1-3+deb11u1
2024-04-15 16:46:39 status half-configured libsvn1:amd64 1.14.1-3+deb11u1
2024-04-15 16:46:39 status installed libsvn1:amd64 1.14.1-3+deb11u1
2024-04-15 16:46:39 configure libsm6:amd64 2:1.2.3-1 <none>
2024-04-15 16:46:39 status unpacked libsm6:amd64 2:1.2.3-1
2024-04-15 16:46:39 status half-configured libsm6:amd64 2:1.2.3-1
2024-04-15 16:46:39 status installed libsm6:amd64 2:1.2.3-1
2024-04-15 16:46:39 configure libpython3.9-stdlib:amd64 3.9.2-1 <none>
2024-04-15 16:46:39 status unpacked libpython3.9-stdlib:amd64 3.9.2-1
2024-04-15 16:46:39 status half-configured libpython3.9-stdlib:amd64 3.9.2-1
2024-04-15 16:46:39 status installed libpython3.9-stdlib:amd64 3.9.2-1
2024-04-15 16:46:39 configure libpython3-stdlib:amd64 3.9.2-3 <none>
2024-04-15 16:46:39 status unpacked libpython3-stdlib:amd64 3.9.2-3
2024-04-15 16:46:39 status half-configured libpython3-stdlib:amd64 3.9.2-3
2024-04-15 16:46:39 status installed libpython3-stdlib:amd64 3.9.2-3
2024-04-15 16:46:39 configure libxrender1:amd64 1:0.9.10-1 <none>
2024-04-15 16:46:39 status unpacked libxrender1:amd64 1:0.9.10-1
2024-04-15 16:46:39 status half-configured libxrender1:amd64 1:0.9.10-1
2024-04-15 16:46:39 status installed libxrender1:amd64 1:0.9.10-1
2024-04-15 16:46:39 configure openssh-client:amd64 1:8.4p1-5+deb11u3 <none>
2024-04-15 16:46:39 status unpacked openssh-client:amd64 1:8.4p1-5+deb11u3
2024-04-15 16:46:39 status half-configured openssh-client:amd64 1:8.4p1-5+deb11u3
2024-04-15 16:46:39 status installed openssh-client:amd64 1:8.4p1-5+deb11u3
2024-04-15 16:46:39 configure subversion:amd64 1.14.1-3+deb11u1 <none>
2024-04-15 16:46:39 status unpacked subversion:amd64 1.14.1-3+deb11u1
2024-04-15 16:46:39 status half-configured subversion:amd64 1.14.1-3+deb11u1
2024-04-15 16:46:39 status installed subversion:amd64 1.14.1-3+deb11u1
2024-04-15 16:46:39 configure libxext6:amd64 2:1.3.3-1.1 <none>
2024-04-15 16:46:39 status unpacked libxext6:amd64 2:1.3.3-1.1
2024-04-15 16:46:39 status half-configured libxext6:amd64 2:1.3.3-1.1
2024-04-15 16:46:39 status installed libxext6:amd64 2:1.3.3-1.1
2024-04-15 16:46:39 configure perl:amd64 5.32.1-4+deb11u3 <none>
2024-04-15 16:46:39 status unpacked perl:amd64 5.32.1-4+deb11u3
2024-04-15 16:46:39 status half-configured perl:amd64 5.32.1-4+deb11u3
2024-04-15 16:46:39 status installed perl:amd64 5.32.1-4+deb11u3
2024-04-15 16:46:39 configure python3.9:amd64 3.9.2-1 <none>
2024-04-15 16:46:39 status unpacked python3.9:amd64 3.9.2-1
2024-04-15 16:46:39 status half-configured python3.9:amd64 3.9.2-1
2024-04-15 16:46:40 status installed python3.9:amd64 3.9.2-1
2024-04-15 16:46:40 configure python3:amd64 3.9.2-3 <none>
2024-04-15 16:46:40 status unpacked python3:amd64 3.9.2-3
2024-04-15 16:46:40 status half-configured python3:amd64 3.9.2-3
2024-04-15 16:46:40 status installed python3:amd64 3.9.2-3
2024-04-15 16:46:40 configure liberror-perl:all 0.17029-1 <none>
2024-04-15 16:46:40 status unpacked liberror-perl:all 0.17029-1
2024-04-15 16:46:40 status half-configured liberror-perl:all 0.17029-1
2024-04-15 16:46:40 status installed liberror-perl:all 0.17029-1
2024-04-15 16:46:40 configure git:amd64 1:2.30.2-1+deb11u2 <none>
2024-04-15 16:46:40 status unpacked git:amd64 1:2.30.2-1+deb11u2
2024-04-15 16:46:40 status half-configured git:amd64 1:2.30.2-1+deb11u2
2024-04-15 16:46:40 status installed git:amd64 1:2.30.2-1+deb11u2
2024-04-15 16:46:40 configure mercurial-common:all 5.6.1-4 <none>
2024-04-15 16:46:40 status unpacked mercurial-common:all 5.6.1-4
2024-04-15 16:46:40 status half-configured mercurial-common:all 5.6.1-4
2024-04-15 16:46:41 status installed mercurial-common:all 5.6.1-4
2024-04-15 16:46:41 configure mercurial:amd64 5.6.1-4 <none>
2024-04-15 16:46:41 status unpacked mercurial:amd64 5.6.1-4
2024-04-15 16:46:41 status half-configured mercurial:amd64 5.6.1-4
2024-04-15 16:46:42 status installed mercurial:amd64 5.6.1-4
2024-04-15 16:46:42 trigproc libc-bin:amd64 2.31-13+deb11u8 <none>
2024-04-15 16:46:42 status half-configured libc-bin:amd64 2.31-13+deb11u8
2024-04-15 16:46:42 status installed libc-bin:amd64 2.31-13+deb11u8
2024-04-15 16:46:42 trigproc ca-certificates:all 20210119 <none>
2024-04-15 16:46:42 status half-configured ca-certificates:all 20210119
2024-04-15 16:46:42 status installed ca-certificates:all 20210119
